"State	",District,Sub-District (Tehsil),nitrogen,phosphorus,potassium,temperature,humidity,soil_ph,rainfall,soc,cec,sand,silt,clay,soil_moisture,water_holding
,,,35,64,78,17.92845928,14.27327988,7.496645259,85.37378769,,,67,19,14,,24.5
,,,52,60,79,19.45339934,18.23490739,8.380185271,75.6317566,,24.76666667,30.23333333,37.3,32.46666667,,24.81666667
,,,27,76,83,19.12829388,14.92241479,6.289614016,89.61857826,,37.33333333,28.36666667,26.96666667,44.66666667,,37.3
,,,57,60,84,19.1034283,17.26184541,6.586777189,75.49101167,,22.56666667,52.06666667,26.76666667,21.16666667,,
,,,52,68,78,17.48504075,16.96070581,6.89655198,86.05078037,,21.1,23.25,50.55,26.2,,
,,,43,79,79,19.40751744,18.98030507,7.806747656,80.25064637,,12.1,56.5,28.15,15.35,,
,,,44,74,85,20.18649426,19.63719995,7.150681303,78.26039559,,,17.7,67.7,14.6,,
,,,24,55,78,17.30287885,15.15405941,6.64919573,75.57790384,,,19.6,62.6,17.8,,
,,,29,77,75,17.50361137,15.48083156,7.778591618,72.9446671,,24.53333333,27.03333333,39.73333333,33.23333333,,22.7
,,,20,60,78,18.17234999,14.70085967,6.358740355,90.7760707,,8.1,17,73.2,9.8,,
,,,56,67,78,17.57445618,16.71826572,8.255450758,77.81891424,,22.225,12.425,72.325,15.25,,26.7
,,,37,66,85,20.93175255,18.91295403,6.456148474,78.06910795,,21.45,25.43333333,63.66666667,10.9,,21.86666667
,,,49,71,76,19.71098332,17.63879418,6.613072145,85.57925437,,7.2,67.35,23.1,9.55,,12.15
,,,59,69,80,19.07937684,17.86754927,8.165359297,69.40619137,,,4.6,61.46666667,34.16666667,,
,,,20,79,77,18.54988627,16.02542689,7.64867466,76.32565249,,,7.75,78.25,14,,
,,,24,56,85,18.19903647,17.41333199,6.545888558,80.6405403,,,3.766666667,59.7,36.53333333,,
,,,51,72,75,18.88852533,14.99451145,7.104224797,80.1113384,,,2.466666667,59.7,37.83333333,,
,,,57,73,85,18.49311205,14.72115044,7.358099622,91.94595352,,,3.3,56,40.7,,
,,,22,64,82,19.48974337,17.17260319,6.4740245,87.51312796,,8.8,83.1,12.4,4.5,,24.6
,,,52,73,79,17.25769499,18.74943955,7.840339389,94.00287214,2,,78,15,8,,
,,,29,75,75,19.62416326,18.71483156,7.064790365,88.4585692,11.45,18.95,30.5,39,30.5,,
,,,44,59,78,20.67526473,19.85388984,7.599033472,84.78344008,20.2,9.9,21.5,34.5,44,,
,,,41,69,82,20.02381489,16.63294455,6.715587232,68.97806542,108.35,67.85,34.5,35.5,29.5,,
,,,52,56,85,20.1187446,14.44228303,6.81712422,88.68168643,27.2,20.8,36,24.5,39,,
,,,34,76,80,20.65691793,15.84572566,7.985417393,65.23811143,,,28.5,24.5,47,,
,,,42,74,83,19.2582557,14.2804191,7.545258424,65.78042032,156.9,41.35,,,,,
,,,34,71,79,17.927806,15.85622899,7.728998197,74.63872762,18.35,13.65,11.5,17,71,,
,,,27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,7.4,,4,18.5,77,,
,,,30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,29.46666667,,14.33333333,45,40.33333333,,
,,,57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,265,112.25,,,,,
,,,27,79,82,17.06579293,17.54024066,6.307004923,70.87150577,22.95,21.8,31.5,15.5,53.5,,
,,,32,71,85,20.62767492,14.44008871,6.403982316,92.06630306,21.3,10.35,57.5,12,30.5,,
,,,31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,11.3,,40.33333333,9.666666667,49.66666667,,
,,,33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,35.15,53.6,13.5,29,57.5,47,
,,,47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,28.25,22.75,36,37,27,,
,,,54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,28,7.7,90,6,4,,
,,,47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,22.4,9.7,36,17.5,46.5,,
,,,35,57,83,19.48316794,17.44534641,7.476800943,80.4986291,15.35,13.45,22.5,26,51.5,,
,,,53,73,77,19.71359733,18.09665739,7.325451279,73.64476535,24.85,29,45.5,27,27.5,35,
,,,45,61,78,19.48649305,16.06240074,6.489389282,81.5284269,25.95,43.35,6.5,34,59.5,40,
,,,37,78,79,19.95264829,14.82633099,7.786366322,88.6810311,210.5,72.3,60,30,10,,
,,,30,75,81,19.41789736,16.80472243,6.408437886,68.4951189,60,36.7,62,22,16,,
,,,37,55,82,19.45591848,18.02235902,8.423873703,78.44910564,22.5,,30.5,54.5,15,,
,,,53,65,76,20.19137759,16.41998269,8.719960893,77.33795356,4.866666667,,18.66666667,56.66666667,24.66666667,,
,,,22,60,85,18.8392908,14.74071856,7.811997977,94.78189594,14,,7.666666667,65.33333333,27,,
,,,60,61,78,20.71219282,19.83643308,6.317153205,94.03659867,6.5,,46,21.5,32.5,,
,,,42,67,77,18.99424448,15.9362937,7.114405288,78.69707199,43.2,25.6,50,42,8,,
,,,39,76,76,19.96837462,15.57324389,8.135900726,69.15759062,5.55,15.9,39.5,47.5,13,,
,,,35,63,76,17.81564548,17.60756635,7.714153038,90.82097601,24,,20.5,42.5,37,,
,,,30,65,82,20.71424384,15.27824066,7.103798069,76.77888672,3.666666667,,97.33333333,1.333333333,1.333333333,,
,,,57,56,78,17.34150229,18.75626255,8.861479668,67.9545435,4,,77,13,10,,
,,,48,65,78,17.43732714,14.33847406,7.861128148,73.0926704,17,,19,52,29,,
,,,36,56,83,18.89780215,19.76182946,7.4526709,69.09512477,18.13333333,13.33333333,46.33333333,5,48.66666667,,
,,,40,58,75,18.59190771,14.77959596,7.168096055,89.60982451,1,,17,27,56,,
,,,49,69,82,18.31561493,15.36143547,7.26311855,81.78710463,4,,81,10,9,,
,,,13,60,25,17.13692774,20.59541693,5.68597166,128.256862,1.5,,93,4,3,,
,,,25,70,16,19.63474332,18.90705639,5.759237003,106.3598183,303,,,,,,
,,,31,55,22,22.91350245,21.33953114,5.873171894,109.225556,6,,60,16,24,,
,,,40,64,16,16.43340342,24.24045875,5.926676985,140.3717815,9,,16.33333333,63.66666667,20,,
,,,2,61,20,22.13974653,23.02251117,5.95561668,76.64128258,14.66666667,20.86666667,40,38.66666667,21.33333333,,
,,,26,65,22,17.84806561,18.77621951,5.949949081,143.0984171,19.4,23.3,23.5,28.5,48,,
,,,17,57,21,19.88394011,20.31564139,5.789214289,60.91974792,3.2,7.133333333,79,14.66666667,6.333333333,,
,,,26,80,18,19.32509638,23.3334788,5.581021521,104.7783947,18.5,12.5,30,29,41,,
,,,17,59,17,18.4167001,23.42829938,5.689858133,132.9801054,6.5,12.6,58,12,30,,
,,,27,59,22,21.81167649,23.20591245,5.794158504,130.0608093,2,,24,60,16,,
,,,28,58,24,19.72702528,18.28173015,5.748190463,143.7630894,2,,17.5,28.5,54,,
,,,25,57,19,17.15432954,19.87070659,5.566522896,87.99669731,67,26.7,60,30,10,,
,,,28,80,17,19.62207826,18.67170854,5.809419584,144.1567454,5.5,,62,22.5,15.5,,
,,,25,60,22,21.63149148,21.17919701,5.887263027,134.3649948,10.5,,63,23.5,13.5,,
,,,12,78,23,16.06522754,18.72479695,5.99812453,88.06638775,3.5,,81.5,4.5,14,,
,,,6,77,25,20.61162204,24.36314135,5.792744849,69.63833855,12,,55,27,18,,
,,,22,79,17,21.42451099,20.39659714,5.912289889,116.5206923,1,,78,13,9,,
,,,27,80,15,19.07096165,21.21092266,5.788386951,86.21917578,1.5,,82.5,10,7.5,,
,,,10,55,23,21.18853178,19.63438599,5.728233081,137.1948633,8,,79.33333333,8,12.66666667,,
,,,23,65,20,23.0429097,22.42610972,5.833940084,108.3684316,26.66666667,,3,69,28,,
,,,19,78,16,20.65375833,23.10538637,5.967533236,67.71768947,12,,45,22.5,32.5,,
,,,19,65,25,18.09551014,18.29318436,5.625096446,144.7902323,9.5,,42.5,42.5,15,,
,,,22,70,19,18.23775702,21.07643273,5.515615023,69.44951585,6,,27.5,39,33.5,,
,,,37,64,22,17.48189735,18.8251973,5.954665349,121.9401369,44,,28,40,32,,
,,,11,71,17,19.9191786,21.47324158,5.74644777,82.68554379,250,,39,32.66666667,28.33333333,,
,,,18,79,20,20.27514686,23.2353604,5.877347515,139.7521543,2,,73,21.5,5.5,,
,,,21,63,17,15.77370214,19.2303162,5.979973965,108.3441414,6,,55,40,5,,
,,,24,80,22,16.71170642,19.17651433,5.635993966,96.77285817,18.5,,2,17.5,79.5,,
,,,34,60,22,17.66148158,18.15302753,5.635231778,100.6711761,2,,83,8.5,8,,
,,,16,75,21,18.50692825,23.61670065,5.679224346,87.0513289,4,,81,6,12,,
,,,17,77,23,24.51324787,20.81527638,5.670062975,64.19497947,2.3,,92.5,1,7.5,28,
,,,37,72,18,18.87614998,24.54038287,5.724242065,105.4120514,7.8,,83.5,4.5,11.5,,
,,,40,73,20,21.59343016,20.31871249,5.811314232,61.13872036,1.55,,80,14.5,5.5,,
,,,9,77,17,20.12373284,24.45202552,5.783425416,106.158201,3.5,,83.5,8.5,7.5,,
,,,1,62,23,15.43546065,18.37477907,5.607808432,139.0302034,5,3.3,64.33333333,8.666666667,27,,
,,,33,59,22,22.64236876,21.59396123,5.946999529,122.3886015,11,14.46666667,47.5,27,25.5,,
,,,23,59,19,21.98560799,24.87304788,5.852046999,129.5650601,13.5,5.1,65,15,20,,
,,,6,62,22,20.53052663,18.09224048,5.824090984,120.4509288,16,24.66666667,44.33333333,34.66666667,21,,
,,,25,63,20,15.78601387,21.14544088,5.502999119,95.17028129,13.33333333,13.63333333,49,6,45,,
,,,7,79,23,19.6365349,19.68751084,5.821649914,96.65888933,9.666666667,36.43333333,20,33.66666667,46.33333333,,
,,,8,72,17,20.57341244,19.7520218,5.711439256,87.87869161,5.666666667,4.866666667,63.33333333,2.666666667,34,,
,,,27,64,15,20.16080524,24.84207559,5.514927264,138.2362122,4.5,,89.5,1.5,9.5,8.5,
,,,28,66,23,21.53989176,24.25386207,5.99616119,120.6913038,1.85,,89.5,4,6.5,8.5,
,,,32,57,18,15.53834801,23.75560241,5.695422863,107.3850593,0.85,,93.5,4,2.5,3,
,,,27,56,22,19.91853092,20.70099804,5.833010958,108.6434544,5.4,,70.33333333,9.333333333,20.33333333,15.66666667,
,,,17,77,24,20.76952209,18.93146941,5.568456899,109.0193712,4.55,,81,5.5,13.5,10,
,,,0,65,15,23.46168338,23.22197648,5.645435626,95.84253438,3.433333333,,86.66666667,3.333333333,9.666666667,9,
,,,13,72,21,24.32116642,21.0278674,5.821194486,60.27552528,11.7,,95.5,,4.5,5.5,
,,,34,60,23,20.12574053,24.96969858,5.659254981,100.0497183,5.35,,90.5,7,2.5,,
,,,9,80,19,21.80619564,18.57086554,5.945465949,125.0972687,8.1,,83.33333333,3,13.66666667,10.33333333,
,,,11,72,20,19.52226241,24.92607153,5.951177452,113.334026,6.333333333,,37.66666667,4.666666667,57.33333333,,
,,,3,67,24,17.00067625,19.90790546,5.520880014,103.2926407,16.9,,18.5,23.5,58,31.5,
,,,35,69,23,16.78791503,24.96881755,5.578410206,75.45328039,15.63333333,,42.66666667,23.66666667,34,29,
,,,3,77,25,24.84906168,22.89464642,5.608165195,62.21292186,10.15,,84.5,7,9,,
,,,23,62,19,16.51783455,20.4555596,5.609435128,98.77794225,1,,84.5,3.5,10.5,4.5,
,,,22,71,17,18.15300153,19.38602098,5.509295379,107.6907964,2.6,,71,12.5,15.5,9.5,
,,,31,79,25,23.18864385,22.3104551,5.902033406,63.38208822,2,,76.5,4,18.5,13.5,
,,,34,59,18,23.38002569,21.98879437,5.744117663,87.66898664,2.5,,77,2.5,20.5,12,
,,,12,63,17,18.358923,19.37703396,5.717143397,138.414764,3,,89,2,9,5,
,,,27,56,20,19.25975367,20.51346956,5.542690119,94.9533526,1.3,,90,3,7,4.5,
,,,7,63,24,22.95458237,24.03553105,5.858617867,107.7315386,2.35,,78,5,17.5,9,
,,,24,67,22,20.120043,22.89845607,5.618844277,104.6252153,3,,71,5,23.5,11.5,
,,,11,71,24,21.14011423,22.7182355,5.606620346,141.6056722,7,,60.5,7.5,30,20,
,,,37,74,15,24.92360104,18.22590825,5.582178402,62.7089169,6.55,,55,24,21,11,
,,,25,76,24,15.33042636,24.91506728,5.56503533,135.3315583,34.8,,21,34,43,32,
,,,34,66,17,18.81097271,21.27833035,5.889614577,125.084915,5,,76,3,21,8,
,,,20,69,15,23.44260668,22.77255917,5.934136378,107.4137246,3.1,,89.5,4,6.5,3,
,,,37,65,16,22.8352024,18.97267518,5.683548308,63.59276673,5,,84.5,4,12,7,
,,,18,74,15,24.9035819,22.27512704,5.70836603,146.4727237,18,,45,18,35,19,
,,,4,67,25,23.78709569,24.35679348,5.948164454,119.6404412,13,,,,,24,
,,,37,56,25,22.05592283,19.60379304,5.774755144,126.7265372,9,,63,12,24.5,13.5,
,,,5,59,15,18.87492997,20.18238348,5.97229163,134.1811718,13,,37,21,41,21,
,,,11,61,21,18.62328774,23.02410338,5.532100554,135.3378033,8,,51.5,7.5,37,16.5,
,,,22,80,20,23.00884744,18.86880997,5.669560726,100.118612,25,,59,18,19,17,
,,,12,61,19,19.33162606,24.13995025,5.655726817,68.51253427,33.75,23.25,2.4,40.7,57,,
,,,5,74,21,16.24469193,21.35793891,5.591704014,66.97053257,9.3,6,44.3,44.75,11,,
,,,27,69,22,17.91652287,24.90814655,5.932323085,69.14681022,114.4,,,,,,
,,,31,75,18,15.46789263,21.43780702,5.824208309,88.88796102,135.5,15.5,,,,,
,,,36,68,20,17.06104474,23.77201471,5.86442953,81.83420522,13.13333333,5.2,95.93333333,1.166666667,2.9,,
,,,5,65,16,21.32776028,18.48522915,5.866744372,109.1013261,3.3,3.5,84.15,9.3,6.6,,
,,,32,79,15,23.90910104,20.74619325,5.706198621,81.60211243,1.45,2.3,83.7,9.75,6.55,,
,,,11,78,22,23.89756791,22.74378977,5.940546818,112.6616435,8.4,4.066666667,71.9,6.3,21.73333333,,
,,,0,55,22,22.98666928,20.57940608,5.916779289,143.8584938,7.36,7.5,48,10.32,41.62,,
,,,14,59,15,21.35135729,22.91244883,5.779090476,146.4548645,27.2,22,10.05,34.3,55.65,,
,,,29,68,23,24.1638445,19.27907819,5.82738029,116.7324324,5.933333333,8.166666667,52.4,15.4,32.2,,
,,,32,68,19,24.62835037,18.18325169,5.514234138,149.7441028,27.65,25.6,31.1,18.45,50.5,,
,,,17,64,17,21.02213209,24.93896255,5.662699104,124.6118471,33.4,12.7,33,21.1,45.9,,
,,,13,69,19,17.30844532,20.01730914,5.86390397,115.199245,2.9,1.55,82.95,10.9,6.2,,
,,,14,67,22,23.82576704,24.75485098,5.624690248,84.64143632,7.15,5.75,75.4,20.75,3.9,,
,,,9,69,20,19.30607278,23.96362799,5.591560999,129.3449326,24.85,29,45.95,26.9,27.2,,
,,,20,73,22,16.03768615,22.33195853,5.976312538,130.3900798,25.95,43.35,6.4,33.6,59.95,,
,,,40,78,20,19.18572809,20.83398341,5.669236258,80.15293435,23.75,28.8,15.06666667,56.33333333,28.63333333,,
,,,27,72,23,19.92889503,21.79992115,5.961934481,64.02640797,116.6,49.325,,19.46666667,0.633333333,,
,,,14,67,15,19.56376468,24.67385131,5.690065688,139.2921004,8.4,11.5,28.5,52.4,19.1,,
,,,7,56,18,18.31357543,24.32991649,5.698371311,76.14153904,17.25,6.05,74.8,6.2,19.05,,
,,,27,65,18,20.10993761,23.22323766,5.59503163,73.36386477,22.73333333,7.933333333,1.433333333,5.133333333,93.4,,
,,,30,63,16,23.60506572,21.90539577,5.525904526,100.5978728,29.7,19.56666667,29.93333333,16.63333333,53.36666667,,
,,,37,70,25,19.73136909,24.89487354,5.819403771,84.06354115,5.55,1.25,82.75,6.55,10.75,,
,,,27,63,19,20.93409877,21.1893007,5.562201934,133.1914419,25.36666667,25.83333333,15.66666667,70.83333333,13.53333333,,
,,,22,60,24,18.78226261,20.24768314,5.630664753,104.2570723,15.05,11.5,2.9,66.75,30.325,,
,,,3,72,24,36.51268371,57.92887167,6.03160778,122.6539694,8.2,6.25,95.5,1,3.5,,
,,,40,59,23,36.89163721,62.73178224,5.269084669,163.7266551,4.08,18.4,,40.56,20.08,,
,,,33,73,23,29.23540524,59.38967583,5.985792703,103.3301803,11.7,3.75,18.3,11.7,69.95,,
,,,27,57,24,27.33534897,43.35795962,6.09186275,142.3303677,14.6,30.2,1.1,25.6,73.3,,
,,,10,79,18,21.0643684,55.46985938,5.624731338,184.6226709,18.2,19.4,,31.43333333,53.36666667,,
,,,30,75,25,30.33276599,42.35249879,6.446091759,149.299952,19.475,21.675,8.375,62,29.625,,
,,,40,70,20,31.80130272,45.03186173,5.623490043,147.0361442,2.7,14.93333333,37,25.53333333,37.5,,
,,,38,55,19,33.18184225,38.23184742,5.864623352,198.8298806,2.966666667,13.96666667,1.766666667,66,32.26666667,,
,,,35,58,20,29.38538562,63.47742011,5.761702519,90.05422663,31.4,29.45,23.025,40.275,36.7,,
,,,38,61,21,30.27374995,67.38680755,4.696518678,127.7767134,17.43333333,21.6,4.166666667,15.76666667,80.13333333,,
,,,33,58,24,35.45790488,68.75810535,5.269504214,108.6333046,19.83333333,6.733333333,33.06666667,22.6,44.26666667,,
,,,16,56,17,33.80020039,40.03262418,7.445444883,176.6165894,8.35,14.75,30.05,32.55,37.45,,
,,,31,72,17,28.69180475,49.47225353,5.833031708,96.36222901,14.75,22.9,1.65,59.95,38.35,,
,,,16,80,20,31.24021696,56.67369054,7.339320929,122.0146733,85.75,23.86666667,5.566666667,68.7,25.73333333,,
,,,27,72,17,28.98039357,57.23265151,6.347929353,120.7435664,21.3,22.05,23.2,47.3,29.45,,
,,,40,62,19,27.32198928,34.13737127,4.697750704,96.51524028,18,3.75,15.95,20.25,63.8,,
,,,18,58,16,21.47607807,38.80023714,4.962661422,180.382234,3.95,2.5,75.8,18.6,5.6,,
,,,3,68,16,18.31910448,34.69776639,4.964887857,107.4721605,10.55,39.4,15.4,50.95,33.55,,
,,,26,67,24,36.97794384,37.73992903,5.642813116,161.4812963,9.666666667,2.766666667,67.9,6.8,25.33333333,,
,,,16,70,20,24.80467592,40.1242747,5.6093956,121.5639121,,19.15,54.8,30.35,14.85,,23.5
,,,24,63,19,19.3479443,55.96805489,4.681576043,194.5921148,70,,4,16.5,78.5,,
,,,9,76,25,28.88302142,50.12323801,5.70951224,179.2155874,19.3,,11.5,49,39.5,,
,,,16,55,19,19.54314136,47.19188279,6.413543781,192.4372194,16.3,,16.5,35,48.5,,
,,,28,75,21,24.7741949,50.54621094,6.007508163,114.2821387,21,,9.5,58,32.5,,
,,,16,71,24,18.33124824,38.40975482,4.946369874,139.6483317,7.85,,6.5,24,69.5,,
,,,24,70,21,19.14729038,45.3733757,5.517208078,132.7748215,3.95,,62.5,20.5,17,,
,,,38,72,21,28.23416057,49.4421345,5.902103172,186.5008581,15.66666667,,4.666666667,14.66666667,80.66666667,,
,,,9,66,21,30.11812084,34.13307843,5.719889876,157.0858232,7,,48.5,42.5,9,,
,,,34,56,17,33.4126864,35.42910045,4.548202098,139.6702541,7.85,37,6,24.5,69.5,,
,,,1,76,19,24.18553163,46.68746847,6.669529416,177.3377996,30.8,,85,11,4,,
,,,6,69,19,26.88630675,41.69617915,4.750929218,94.46748008,5.3,,80.5,7.5,12,,
,,,26,73,21,31.33170829,57.97429171,4.946263888,161.7820226,7.6,,63.5,16.5,20,,
,,,27,61,18,33.30711818,67.07780816,5.266227032,108.5090168,,16.6,67.6,22,10.4,,27.43333333
,,,27,71,23,23.45379018,46.48714759,7.10959773,150.8712202,,27.8,56.55,30.65,12.8,,
,,,36,61,21,34.53823889,39.04468913,5.617008201,168.5948318,,17.15,35.5,41.65,22.85,,43.95
,,,17,73,18,19.50112224,34.51086611,5.632353113,197.3752649,,8.4,12.3,74.9,12.8,,
,,,26,72,22,28.76794904,37.57792132,4.674941549,91.72084869,,21.1,29.3,42.7,28,,25.025
,,,17,64,16,30.97758716,32.24914235,7.161797643,180.716828,,20.6,5.95,47.6,46.45,,23
,,,14,74,19,18.39759147,36.82639309,6.624966131,93.12330644,,33.1,25.76666667,47.66666667,26.56666667,,29.5
,,,39,60,15,35.09357419,30.98685456,5.004074624,116.9106908,,17.8,16.2,55.45,28.35,,31.55
,,,6,66,15,34.93174223,30.40046769,6.345806011,159.2649827,,18.45,36.65,40.3,23.05,,30.3
,,,8,59,18,29.50523036,35.72032498,6.216814453,187.8961851,,35.6,5.8,41.8,52.4,,
,,,2,67,18,34.51934775,47.52980027,5.921666758,129.0064612,,20,43.375,30.5,26.125,,26.725
,,,1,76,17,28.43430726,52.10010827,6.012719118,147.0414824,,12.1,5.05,77.45,17.5,,28.975
,,,16,73,19,18.41645629,34.80541039,4.684079249,163.2747473,,18.1,14.35,54.3,31.35,,31.1
,,,23,75,25,31.07508973,47.19847683,7.077170002,91.31256412,,12.3,7,69.7,23.3,,25.05
,,,32,70,20,20.89342749,46.24856523,6.208843215,195.5697875,,9.566666667,17.33333333,57.1,25.56666667,,24
,,,28,59,22,30.90607799,52.79913039,7.05181629,170.9919828,,5.833333333,35.2,52.2,12.6,,17.3
,,,5,62,23,27.9348279,66.45457122,4.722222454,145.3728801,,6.3,32.2,44.9,22.9,,30.25
,,,36,67,25,35.95176642,36.52780776,6.418062652,136.0456753,,6.35,15.65,67.45,16.9,,20.5
,,,1,66,23,19.54317155,56.92831399,4.803564468,173.1686574,,18.43333333,63.36666667,22.2,14.43333333,,14.6
,,,24,73,20,19.63736208,32.31528909,4.608695247,176.4134092,,21.06666667,9.466666667,64.6,25.93333333,,29
,,,17,67,18,31.2192752,56.46868874,5.611510977,129.2028653,,28.1,3,82.9,14.1,,33.3
,,,5,55,18,33.50876355,45.70976142,7.322097972,126.6738117,,27.45,9.8,56.35,33.85,,28.35
,,,5,56,24,24.80710166,45.01110015,5.023115055,188.4928637,,7.7,32.35,43.5,24.15,,
,,,37,77,17,36.20970524,31.94550613,5.617122801,191.0658531,,7.7,44.85,40.05,15.1,,
,,,13,73,20,30.50420876,35.48885969,5.391560418,162.5927723,,22.75,1.7,47.75,50.55,,
,,,6,63,23,26.01630259,49.94704718,5.906596905,160.3337447,,20.825,17.875,59.325,22.8,,25
,,,16,77,22,31.48469278,35.6395615,6.574209678,100.546816,,,49,33.4,17.6,,
,,,25,64,20,33.15122581,32.45974539,4.807776749,105.0380275,18.8,10.25,52.35,19.35,29.1,,
,,,34,75,24,23.50222822,51.29019509,4.760038039,192.3023991,39.66666667,11.3,44.1,16.8,39.06666667,,
,,,20,77,23,34.87248659,38.83786012,5.180271502,148.2502786,3.95,,62.5,20.5,17,,
,,,35,80,25,28.09269012,44.93322042,4.895927306,197.1144011,12,,55,27,18,,
,,,14,75,24,24.54757829,57.3414485,6.436160044,118.3606557,1,,78,13,9,,
,,,36,80,21,33.64769646,48.41490082,7.066087261,100.4673278,1.5,,82.5,10,7.5,,
,,,7,77,18,20.5591255,60.54880693,6.655918078,191.0895109,8,,79.33333333,8,12.66666667,,
,,,29,78,25,19.95991719,59.33157782,5.982854523,195.787103,26.66666667,,3,69,28,,
,,,30,60,21,28.87667593,62.4901206,5.457871273,182.2688175,12,,45,22.5,32.5,,
,,,20,74,16,36.04353699,43.61444121,4.759490199,159.8938645,9.5,,42.5,42.5,15,,
,,,19,57,23,23.6734328,47.2879691,7.342409555,141.1250722,6,,27.5,39,33.5,,
,,,3,60,19,25.74679443,40.7192594,4.820788186,100.7791633,44.9,,28,40,32,,
,,,5,77,19,31.08564994,66.68832981,6.242052013,175.9303271,250,,39,32.66666667,28.33333333,,
,,,5,68,20,18.72987676,61.33186249,5.001038726,139.8710041,2,,73,21.5,5.5,,
,,,37,73,21,29.50304807,63.46513414,5.560224583,189.5208915,6,,55,40,5,,
,,,9,59,24,20.43517772,39.37252634,4.747352458,137.2279662,7,,48.5,42.5,9,,
,,,20,72,15,36.00415838,56.01334416,7.313517308,134.8596466,6.55,,46,50,4.5,,
,,,31,56,23,31.46846241,35.39454002,5.661826398,174.5723999,41.1,,32,53,15,,
,,,0,70,21,36.30049702,56.03021253,4.672437054,101.6073988,28.5,,44.5,30,25,,
,,,21,74,15,29.49096726,67.10604388,6.471862118,153.2504506,6.35,,66,20,14,,
,,,13,67,18,30.5753044,34.75591197,5.384762927,177.5764304,3.066666667,,51,21.66666667,26.66666667,,
,,,27,74,20,24.69487673,59.96669215,5.859813416,91.95792434,11.3,,65.66666667,15,19.33333333,,
,,,29,72,24,23.17409556,36.67847052,6.962386495,162.5931264,1.933333333,,57,26.33333333,16.66666667,,
,,,5,68,20,19.04380471,33.10695144,6.12166671,155.3705624,2.25,,94.5,0,5,,
,,,39,57,19,29.32379604,45.93248374,6.421748487,165.4113371,1.266666667,,72,8.25,19.5,,
,,,22,62,16,34.6455408,54.32342534,4.828936119,180.9009998,8.966666667,,86.33333333,8.333333333,5.333333333,,
,,,18,55,23,21.9989826,56.31006755,6.98571967,136.8274312,0.933333333,,84,5.333333333,10.66666667,,
,,,39,77,21,22.99774444,60.24218572,4.603563116,159.689339,0.7,,88.5,5,7,,
,,,13,75,20,30.55992394,35.29006485,6.979540061,178.8998611,43.85,,52.5,28.5,19,,
,,,27,71,24,31.46417866,48.17631461,7.064973419,165.405354,8.4,,88,10,2,,
,,,26,64,22,25.95058595,40.58227261,5.16516459,109.1821183,1,,95,4,0.5,,
,,,23,55,16,21.01142393,69.69141302,5.111488821,185.2039114,4.85,,70,23,6.5,,
,,,4,69,19,19.25100056,47.70351758,5.374358869,149.063196,12.8,,46.66666667,30.33333333,23,,
,,,20,67,19,19.24462755,50.54495302,5.671419084,180.6465282,23.6,,51.5,32.5,16,,
,,,7,74,17,22.47253208,62.56532471,5.667419697,96.74706956,20.5,,57.33333333,31.33333333,11,,
,,,17,64,18,36.75087487,58.25799145,6.07938452,124.6028153,24.5,,34,30.5,35.5,,
,,,35,71,17,29.89286629,66.35375127,6.931924963,198.1403003,18.95,,48,40.5,11.5,,
,,,11,72,22,29.37735586,44.82294584,6.842744374,172.40168,15.46666667,,32.33333333,36.66666667,31.33333333,,
